run_number,clean,corrupted,restored_token,restored
572, Seattle, Phoenix,3,"['.', ' San', ' Toronto', ' Toronto', '.', '.', ' Washington', '.', ' Seattle', ',', ' Chicago', ' Chicago', ' Detroit', ',', ' Seattle', ' after', ' Washington', ' Seattle', '.', '.', ' Toronto', ' Toronto', '.']"
573, Seattle, to,0,"[' Seattle', '.', ',', ' Los', '.', ' San', ' Seattle', ' is', ',', ',', '.', ' Seattle', '.', ' Tokyo', ' is', ' is', '.', '?', ' Toronto', ' Los', ' is', ',', '.']"
573, Seattle, to,1,"[' Manhattan', '.', ' Manhattan', '?', ' Detroit', ' Manhattan', '.', ' Seattle', ' Seattle', ' St', ',', ',', ' is', ' Houston', '.', ',', ',', ',', '.', ' is', ' Seattle', ' San', ' NYC']"
573, Seattle, to,2,"[' by', ' San', ' Toronto', ',', ' Auckland', ',', '.', ' Chicago', ',', ' to', ',', '.', ' San', ' are', ',', ' st', ' Toronto', ' Chicago', ' Houston', ',', ' Chicago', ' Los', ' to']"
573, Seattle, to,3,"['.', '.', ' Chicago', '.', ',', '.', '.', ',', '.', ' in', ' Toronto', ' Minneapolis', ' is', ',', '.', ')', ' Minneapolis', ' Sub', ' Toronto', ' Toronto', '.', '.', ' is']"
574, Seattle, Seattle,0,"['.', ' Denver', ',', ' Toronto', ' Toronto', ' Seattle', ',', ' to', ',', ""'s"", '.', ' of', '.', ' Chicago', ' Chicago', ' Moscow', ',""', ' Houston', '.', ' San', ' Seattle', '.', ',']"
574, Seattle, Seattle,1,"[' is', '.', '.', ' Seattle', ' Seattle', '.', ',', ' of', '.', ' Los', ' Houston', ' Seattle', ' Seattle', ' is', ' Houston', ' is', '.', '.', ' Seattle', ' Seattle', '.', ' downtown', ' is']"
574, Seattle, Seattle,2,"[' Atlanta', '.', '.', '.', '.', ' downtown', '.', ',', '.', ' Los', ' San', ' to', '.', ' are', ' Chicago', ' Los', ',', ' downtown', '.', '.', ' the', '.', ' is']"
574, Seattle, Seattle,3,"[',', ' is', '.', ' Atlanta', ' and', '""', ' Seattle', ',', ' Chicago', ' Chicago', ' is', ' Seattle', ' Denver', ' is', ' Seattle', ' is', '.', ',', '.', '?', ',', ' Houston', ' Seattle']"
575, Seattle,",",0,"[' is', ' Houston', ',', ' Seattle', ',', '.', ',', '.', ' Toronto', ',', ' Seattle', ',', ' Seattle', ' of', ',', ',', ',', ',', ',', ',', ' Seattle', ' is', '.']"
575, Seattle,",",1,"['.', ' London', ' Houston', ""'s"", ',', ' in', ',', '.', ' Manhattan', ' Seattle', ' is', '.', ' Chicago', ' is', ' Manhattan', ' Austin', ' San', ' is', '.', ' Los', ',', '.', ',']"
575, Seattle,",",2,"[' Chicago', '.""', ' San', ',', '.', ',', ',', ',', ',', '.', '.', ' is', ' Los', '.', ',', '.', '.', ',', ',', ',', ' is', ',', ' Manhattan']"
575, Seattle,",",3,"[' Portland', ' Los', ' the', ' Seattle', '.', ',', ' Toronto', '.', '.', ',', ' Chicago', ' San', '.', ' Minneapolis', '""', ' Seattle', ' Seattle', ' Chicago', ',', ' Seattle', '.', '.', '.']"
576, Seattle, Seattle,0,"[',', ' Toronto', ',', '.', ' Toronto', ' is', '.', ' Toronto', '.', ',', ' San', ' DC', ' Toronto', '.', ',', ' Los', ' is', ',', ' Denver', ' Seattle', '.', ',', ' Toronto']"
576, Seattle, Seattle,1,"[',', '.', ' Chicago', ' to', '.', ',', ' Seattle', '?', ' is', ',', ' space', '.', ' San', ' Los', ' Seattle', '.', '.', ' downtown', ' Seattle', ' is', ' Seattle', '.', ' Toronto']"
576, Seattle, Seattle,2,"[',', ' San', ' is', ',', '.', ',', ' Houston', ' San', ' Manhattan', ' Houston', '.', ',', ' Atlanta', 's', ' Seattle', ' is', '.', '.', '.', ',', ' Washington', '.', '.']"
576, Seattle, Seattle,3,"[',', '?', ' Los', ' Denver', '.', ' Seattle', '.', '.', ',', ' Toronto', ' San', '.', ',', ' Seattle', ' is', ' to', ' London', ',', ' Chicago', ',', ',', ',', '.']"
577, Seattle, Houston,0,"[' Toronto', ' Seattle', ',', ',', ' Toronto', '.', ',', '.', ' Seattle', ' Toronto', '.', ' Tokyo', ' Los', '.', ' the', '.', ' is', ' is', ',', ' is', '.', ' in', ' Chicago']"
577, Seattle, Houston,1,"['.', ',', ' are', ' Seattle', ' Seattle', '.', ' Seattle', ' Chicago', '.', ' London', ' Toronto', ' Toronto', '.', ' Seattle', ',', ' Seattle', ' is', ' Houston', ' Houston', ' Houston', ' Los', ' Los', ' Seattle']"
577, Seattle, Houston,2,"['.', '.', '.', '.', ' Seattle', ',', ' is', '.', ' is', '.', '.', '.', '\n', '.', ' Toronto', ' Toronto', ' is', ',', 's', '.', ',', ' the', '.']"
577, Seattle, Houston,3,"['.', ',', '.', '.', ',', ' dining', ' Minneapolis', ',', ' Chicago', ' Minneapolis', ' Chicago', ' Seattle', '.', ' Chicago', ' Toronto', ' Seattle', ' is', ' Chicago', '.', ' Chicago', ' to', ' is', ',']"
578, Seattle,",",0,"[' Washington', ' L', '!', ',', ' is', ' Seattle', '.', ' Chicago', ' Toronto', ',', ',', '.', '.', ' Toronto', ',', ' Toronto', ',', ' Seattle', ' New', ' Seattle', ':', ',', ' Toronto']"
578, Seattle,",",1,"[' Los', ' Vancouver', ""'s"", ' downtown', '.', ' New', ' Atlanta', ' Toronto', ' Toronto', ' and', ' are', ',', ' Los', '.', '.', '.', '.', ' Denver', ',', '.', '.', ' Shanghai', ' is']"
578, Seattle,",",2,"[' Manhattan', ' Chicago', ' is', ',', ' San', ' downtown', '.', ',', '.', ' Toronto', ' is', ',', ' is', ' is', ' San', ',', '.', ' Houston', ',', '.', ' Detroit', '.', ',']"
578, Seattle,",",3,"[' Detroit', ' is', '.', ' today', '.', ')', ' Detroit', '.', ' is', ' Seattle', ' downtown', ' is', ' Seattle', ' Seattle', ',', ' for', ' Chicago', ' Denver', '.', ' Seattle', ' of', ' Toronto', ' Detroit']"
579, Seattle, is,0,"[' Toronto', ' Toronto', ' Toronto', ',', ':', '.', ' is', '.', ',', '?', '.', ' Los', ' London', '.', ',', ' Seattle', '.', ',', '.', '.', '?', ' Toronto', '.']"
579, Seattle, is,1,"['.', ' Los', ' is', ' is', '.', ' Houston', '.', ' downtown', '.', '.', ' Seattle', ' Seattle', '.', '.', ',', ' Toronto', ' is', ' San', ',', ' Seattle', ' is', '.', ' San']"
579, Seattle, is,2,"[' Seattle', ' Toronto', ' is', ',', ',', ',', '.', ' Seattle', '.', ' San', '.', ' Toronto', '?', ',', '.', '.', ' is', 's', '.', ',', ' is', ' of', ',']"
579, Seattle, is,3,"[',', ' Manhattan', '...', ' Seattle', ' in', ' is', ' to', ' London', ' Toronto', ',', '.', '.', '\n', ' is', ':', '.', ' Tokyo', '.', ' Toronto', ' Chicago', '.', 's', ',']"
580, Seattle, is,0,"['.', ' Toronto', ' San', '.', '.', ' San', ' is', ',', '.', ',', ' Los', ' Chicago', ',', '.', ' Seattle', ' Toronto', ' Manhattan', '.', '.', '.', ' Chicago', ',', '.']"
580, Seattle, is,1,"[' Los', ' Houston', ' Houston', ',', ' to', ',', ',', ' Washington', ',', ' is', '.', ',', ',', ' Seattle', ' is', ',', ' Portland', ' Seattle', ' is', ':', ' is', '.', ' and']"
580, Seattle, is,2,"[' is', ',', ' is', ' LA', ' Toronto', '.', ' is', ' San', ',', ' is', '.', ' Toronto', ',', ' Toronto', ' New', ' is', ' Washington', '.', '.', ' is', ',', ' Seattle', ',']"
580, Seattle, is,3,"[' Los', ' Chicago', ' is', '.', ',', ' Chicago', ' Toronto', ',', '.', ' Chicago', '.', ',', ' is', ' Toronto', ' Seattle', ' Denver', ' is', ' is', ' Seattle', ' San', ')', ' Baltimore', ' is']"
581, Seattle,",",0,"[' Seattle', ' Seattle', ' Seattle', ',', ' Seattle', ' Chicago', ' Seattle', '.', ' is', ',', '.', ',', ' San', '.', ' Chicago', ' Los', ' is', ' is', ' Seattle', ' London', ' Toronto', '.', '.']"
581, Seattle,",",1,"[',', ',', ' London', ',', ' San', ' Seattle', '.', '.', ' Los', ' Los', ',', ' Seattle', ' is', ' is', ' Seattle', ' Toronto', '.', ' Manhattan', ' is', ' San', ' Denver', '.', ',']"
581, Seattle,",",2,"[')', ' Seattle', ' and', '.', '.', ' or', ':', '.', '.', '.', ' of', ' Seattle', ' is', ' Seattle', ',', ' downtown', '.', ',', ',', ' Seattle', '.', ')', ' Chicago']"
581, Seattle,",",3,"['.', ' Los', ' is', ' Toronto', '.', '.', '.', ' San', '.', '?', ' Seattle', ' is', '.', ' is', ',', '.', ' is', '.', ' is', ' Seattle', ' Houston', ' Houston', ' is']"
582, Seattle, Seattle,0,"['.', ' Manhattan', ' Los', ' San', '.', ' is', ' Atlanta', '.', ' Detroit', ' is', ',', ' is', ' Los', ',', ',', ',', ',', ' San', '<|endoftext|>', ',', ' London', ' is', '.']"
582, Seattle, Seattle,1,"[' is', ' Seattle', ' Seattle', '.', ' Los', ' Washington', ' downtown', '.', ' Houston', ' Seattle', ' Houston', '.', ' space', '.', '\n', '.', '.', ',', '.', ' Toronto', '.', ' Toronto', ' downtown']"
582, Seattle, Seattle,2,"['.', ',', ' downtown', ',', '?', ' Seattle', ',', ' Cincinnati', ' to', '.', '.', '.', '.', ',', ' Chicago', ' Toronto', '.', ' London', ' is', ' is', ' Toronto', ',', ' Atlanta']"
582, Seattle, Seattle,3,"[' Seattle', ' Winnipeg', ' Toronto', ',', '.', ' Toronto', ' is', ' Seattle', '.', ' Seattle', '.', '.', ',', ' Seattle', ' Chicago', ',', ',', ' San', '.', ' is', ' is', ' Toronto', ' Toronto']"
583, Seattle,.,0,"['.', '.', ' Seattle', '.', ' Seattle', ' Houston', '.', '?', ' San', ',', ' Seattle', ',', ',', ' is', ' Los', ' downtown', ',', ',', ' is', ' Denver', '.', ' London', '.']"
583, Seattle,.,1,"[',', ' London', '.', ' Houston', ',', ',', ' Seattle', ' Seattle', ' is', ' Seattle', ',', '.', ' downtown', ',', ' Toronto', ' Seattle', ',""', ' Toronto', ' Denver', ' Seattle', ' Toronto', 's', ' L']"
583, Seattle,.,2,"[' Toronto', ' Chicago', ' and', ' Toronto', ' Toronto', ' Cairo', ')', ' is', '.', '.', ' Seattle', '.', ' is', ' is', ' Chicago', ',', ' Seattle', ' Toronto', ',', '?', '.', ' Seattle', ',']"
583, Seattle,.,3,"[',', '.', ' Denver', '.', ',', ' Washington', ' is', ' Chicago', '.', '.', '.', ' is', '.', ',', ' Denver', ' Chicago', ' Tokyo', ',', '\n', ' Toronto', ',', ' Los', ' Detroit']"
584, Seattle,.,0,"['.', '.', ',', '.', ',', '.', ' is', ' Seattle', '.', '.', ' San', ')', ',', ')', ' Toronto', ',', ' Toronto', ' is', '.', '\n', '.', ' Toronto', ',']"
584, Seattle,.,1,"[',', ',', ',', ' Seattle', ',', ' is', ',', '.', '.', ' is', ',', ' Seattle', ' is', ' Seattle', '.', ',', ',', ',', '.', '.', ' Seattle', ' Toronto', '.']"
584, Seattle,.,2,"[',', '.', ' Seattle', ' Chicago', '.', '.', '?', ' is', '.', '.', ' Seattle', ' is', '.', ' Toronto', ',', ',', ' is', '.', ' and', ',', ' Auckland', ' Manhattan', ',']"
584, Seattle,.,3,"[' Toronto', ',', ' is', ' is', ' Toronto', ' downtown', '.', ',', ',', ',', ' Chicago', '.', ' Chicago', '\n', '.', ',', ' is', ',', ' is', ' Los', ' is', ',', '.']"
585, Seattle,",",0,"[',', ',', ' is', ' San', ' Chicago', ' San', '.', ' Chicago', '.', ' Houston', ' Chicago', '.', ',', '.', '.', ' Seattle', '.', ' Chicago', '.', ' Los', ' Detroit', ' Seattle', ' Phoenix']"
585, Seattle,",",1,"['.', ' is', ',', ' Toronto', ' is', ',', ' Los', ' Houston', ' San', 's', '.', ',', '.', ' Seattle', ',', ' Manhattan', '.', ' Toronto', '.', ' Los', ',', ' Detroit', ' Chicago']"
585, Seattle,",",2,"['.', '.', ' San', ' is', ' Rex', ',', ',', ',', '.', '.', ',', ' Seattle', ',', ',', ',', ' Denver', ' is', ' to', ' Toronto', ',', ' is', ' is', 's']"
585, Seattle,",",3,"[' Denver', ' Seattle', '.', '.', ' Seattle', '?', ' Toronto', ' Detroit', ' San', ' St', ' is', '?', ' to', '.', '?', ',', ' Toronto', ' is', ')', '.', '.', ' Manhattan', ' area']"
586, Seattle,.,0,"[' Toronto', '?', '.', '.', ' Chicago', ' Toronto', ',', ' Seattle', '.', ',', '.', ' is', ' Manhattan', '.', '.', '.', ' Chicago', '.', ' Toronto', '?', ' is', '.', ' are']"
586, Seattle,.,1,"[' is', ',', ' the', '.', '.', '.', '\n', '.', '.', ' Seattle', ' is', ' Seattle', '.', ' is', '.', '.', ',', '.', '.', ' is', ',', '.', ',']"
586, Seattle,.,2,"[""'s"", ',', ',', '.', ' Detroit', ' downtown', '.', ' —', ',', ' Tokyo', ',', ' is', '.', '.', ' Manhattan', ' downtown', ' San', '.', ',', ' New', ' San', ',', ',']"
586, Seattle,.,3,"['.', '.', ' Chicago', ' Toronto', '.', ' San', ' is', ' Chicago', ' Boston', ',', ' is', ',', ' downtown', ' London', '.', '.', ',', ' Toronto', '.', ' Chicago', ' in', '.', '.']"
587, Seattle, downtown,0,"[' Los', ' to', ' Toronto', ' are', ' Toronto', ',', ' Seattle', ' is', ' Toronto', '.', '.', '.', ' are', '.', '.', ',', ' to', ' of', ' Toronto', ' is', '.', ',', '.']"
587, Seattle, downtown,1,"[' cop', ' Seattle', '.', ',', ' is', '.', ',', ' Seattle', '\n', ' San', ',', '\n', '.', ' is', ' Los', '.', ' Toronto', ' and', ' Seattle', '.', ' is', ' Los', ',']"
587, Seattle, downtown,2,"['.', '.', ' Toronto', '.', ' Seattle', '.', ',', '.', '.', ' Atlanta', ' Houston', ' Seattle', '.', '.', ' is', ',', ' to', ' the', ',', ' Los', '.', ' is', ' Los']"
587, Seattle, downtown,3,"[',', ' Toronto', '.', ' Los', ' Toronto', ';', ' Toronto', ' Manhattan', ' Chicago', ' Denver', ' Manhattan', ' Seattle', ' San', ' in', ' Seattle', ' is', '.', ' Detroit', ' is', ' is', ',', ' Toronto', ',']"
588, Seattle, Seattle,0,"[' Toronto', ' is', '.', ' Los', ' is', '.', '.', '.""', ' Chicago', '.', ',', ' San', '.', ' Toronto', ' Chicago', ' downtown', '.', '.', '.', ' Toronto', ' San', ' is', ' weed']"
588, Seattle, Seattle,1,"[' is', '.', '.', ' San', ',', ' Seattle', ' Seattle', ',', '.', ',', ',', '.', ' Seattle', ' London', ' Seattle', ' Seattle', ' to', ' is', '.', ' Los', "" '"", ' Chicago', ' Seattle']"
588, Seattle, Seattle,2,"['.', ' is', ' Chicago', ' Toronto', ',', '.', '.', ',', ' San', '.', ' Seattle', ',', '.', ',', '.', ' to', '.', ',', ' downtown', '.', '.', ' Detroit', '.']"
588, Seattle, Seattle,3,"['.', '.', ' is', '\n', ' Toronto', ' Toronto', ' Toronto', '.', ' is', ' is', '?', ' Seattle', ' Toronto', '.', '.', ' Chicago', ' Chicago', '.', ' to', ' San', ' London', ' and', '.']"
589, Seattle, Los,0,"[' as', ' Seattle', ' is', '.', '.', ' is', ' is', ' and', ' Seattle', ',', ' San', ',', ' Seattle', ' Seattle', '.', ' Seattle', '.', '.', ' Seattle', ' Toronto', ',', ' in', ',']"
589, Seattle, Los,1,"[',', '.', ' is', ' Houston', ' Seattle', ' is', ' Chicago', ' in', ' San', ' Toronto', '.', ' Washington', '.', '.', ',', ' is', ' downtown', ',', '.', ' is', ' is', '.', ' to']"
589, Seattle, Los,2,"[' Toronto', ' San', '.', '.', '.', ')', ' Atlanta', ',', ',', '.', '\n', ' is', ' of', ' Houston', ' San', ' Seattle', ' the', ' Seattle', ' Seattle', '?', ' Toronto', ' Los', ' Cincinnati']"
589, Seattle, Los,3,"[',', ' Boston', ' Seattle', '.', '.', ' Washington', ' downtown', ' Seattle', '.', ' in', ' Chicago', ' Seattle', ' Seattle', ' Sl', ')', '.', '.', ' is', ',', ',', ' to', '.', '.']"
590, Seattle, Chicago,0,"[' Los', ' is', '.', ',', ' is', ',', '.', '!', ' Chicago', '.', ',', ' Toronto', ' is', ' Los', ',', ':', '\n', ' is', '.', 's', '.', '.', '.']"
590, Seattle, Chicago,1,"['.', '.', '.', '.', ' Houston', '.', ' Seattle', ' is', ',', ' Seattle', ' is', ',', ' Vancouver', ' is', '.', ' Toronto', ',', ' Toronto', '.', ',', ' Los', ' is', ' to']"
590, Seattle, Chicago,2,"[' Toronto', '\n', '.', ' Los', ' Los', '?', ' Seattle', '.', ',', ' is', '!', ',', ' Toronto', ',', ' Detroit', ' is', '.', '.', ' Seattle', ' Seattle', ' to', ' is', ' San']"
590, Seattle, Chicago,3,"[',', ' downtown', '\n', ' San', '.', ' are', ',', ' of', '.', '?', '.', ' Chicago', ' Toronto', ' Washington', ' is', ' Seattle', ' London', '.""', ' to', ',', ' Toronto', ' Los', '.']"
591, Seattle,",",0,"[',', ' Manhattan', '.', ',', ',', '\n', '.', ' Chicago', '.', ')', ',', ' is', ',', ',', ' Toronto', ',', ' Seattle', ' Toronto', ')', ' New', ' Seattle', ' Seattle', ',']"
591, Seattle,",",1,"[' Seattle', ' Houston', ' Toronto', ' Seattle', ' is', ' Toronto', '.', '.', ',', ',', ' Seattle', ',', ',', '.', ' is', '?', ',', ' the', ' Seattle', 's', ' areas', '.', ' San']"
591, Seattle,",",2,"['.', ' is', '\n', ',', '.', '.""', ' is', ' of', ' downtown', '?', ' and', ' is', ',', ' is', ' Seattle', ',', ' Los', ' San', '.', ' Seattle', ' is', '.', ',']"
591, Seattle,",",3,"['?', ' Seattle', '.', ' is', '.', ' Los', ',', '.', ' Denver', ' Minneapolis', ' is', '.', ' Toronto', ',', ' Seattle', ':', '.', ',', '.', ' Toronto', ',', '.', ' Seattle']"
592, Seattle,",",0,"[',', '\n', ' Toronto', ',', ' Toronto', ' Toronto', ' in', ',', '.', ',', ' Seattle', '.', ',', ' Toronto', ' Toronto', '.', '.', ' is', ' Seattle', ' San', '.', '.', ' is']"
592, Seattle,",",1,"[' Seattle', ' Toronto', ' San', ' to', ',', ' Seattle', ' Houston', '.', ' Toronto', '.', ' San', ' Seattle', ' is', ' Toronto', ' Seattle', '.', '.', ' Seattle', ' Chicago', '.""', ':', ' Toronto', ' is']"
592, Seattle,",",2,"['.', ',', '.', ' Los', '.', ',', ' Houston', ',', ' Seattle', '.', ',', ' Seattle', ' area', ' San', ' Seattle', ' is', ' with', ' Atlanta', ',', ',', ',', ',', ' is']"
592, Seattle,",",3,"[',', ' is', ' Seattle', ',', '.', ',', ',', ' San', ' Minneapolis', ',', ' Seattle', '.', '.', ' Portland', ' Chicago', ' Toronto', ' and', ',', ',', ' is', ',', ' Seattle', ' to']"
593, Seattle, Moscow,0,"[' Toronto', '.', ' Toronto', '.', '.', ' Seattle', '.', '.', ' San', ',', ' is', '.', ' Toronto', ' Denver', ',', ' Seattle', ' Seattle', ' Toronto', ' Seattle', ' is', ',', ',', ',']"
593, Seattle, Moscow,1,"[':', ' but', '\n', ' Toronto', ' Los', '.', ' the', ',', ' Los', 'has', '.', ' Detroit', '.', '.', ' Seattle', ',', ' Houston', ' Seattle', '.', ' Toronto', '.', ' San', '.']"
593, Seattle, Moscow,2,"['.', ' San', ' Toronto', '.', ' Detroit', '.', ' Los', '.', '.', '.', ' is', ' is', ' San', '.', '.""', ' Chicago', ' Los', '.', ' Toronto', '.', ' Seattle', ',', ',']"
593, Seattle, Moscow,3,"[',', ' Chicago', ' San', ' Toronto', '.', ',', ' Seattle', '.', ',', '.', ',', ',', ',', '\n', ' the', '.', ' downtown', ' Seattle', '.', ' downtown', '.', '.', '.']"
594, Seattle,.,0,"[',', ' is', ' Toronto', '.', '.', ' is', ' Denver', ' Toronto', '.', '.', ' is', ' Houston', '.', ' Minneapolis', ' downtown', '.', ' Toronto', '.', ' already', ' Detroit', ' is', ' Seattle', '.']"
594, Seattle,.,1,"[' Seattle', ' Chicago', '.', ' Seattle', '?', '.', ' Seattle', ',', ' is', '?', ' Seattle', ' Los', ',', '.', ' Houston', ' Toronto', ' is', ',', ',', ' Seattle', ' is', ',', ' Toronto']"
594, Seattle,.,2,"['.', ',', ' Seattle', ' is', '.', '.', ' Portland', ' is', ',', '.', ' in', '.', ' downtown', ' is', ',', '.', ',', ' Washington', '.', ' areas', ',', ' downtown', ' Chicago']"
594, Seattle,.,3,"[' Chicago', ' Seattle', ',', ' Toronto', '.', ' Chicago', ' in', ' downtown', ' to', '.', ',', '?', ' to', ' the', ' downtown', ' is', ',', ' Minneapolis', ',', ',', ',', ' is', '.']"
595, Seattle, in,0,"[',', ' Toronto', ',', ' of', '\n', '.', ',', ',', ' is', ' is', '?', ',', ' Detroit', '.', ' Los', ' Toronto', ',', ' downtown', ',', ' Chicago', ',', '.', '.']"
595, Seattle, in,1,"[',', ' in', ',', '.', ' Houston', ' Seattle', '.', '.', ',', ' Seattle', ' Washington', ' is', ' Seattle', ',', ',', ',', '.', '.', '.', '?', ' to', '.', ' Denver']"
595, Seattle, in,2,"[' Detroit', ' is', '.', '\n', '.', ',', ' Buff', ',', ' Tokyo', ',', '.', ' Seattle', ' Seattle', ' Seattle', ',', ' Toronto', '.', ',', ' Seattle', ' is', ',', ',', '.']"
595, Seattle, in,3,"['.', ' Denver', ' Denver', ' in', ' is', ""'s"", '.', ' Minneapolis', ' downtown', ' and', ' Chicago', ' is', ',', ' Seattle', ' Toronto', '.', '.', ' is', ')', ' Tokyo', ' Atlanta', ' San', '.']"
596, Seattle, Toronto,0,"['.', ' Toronto', ' Baghdad', ')', ' Seattle', ' Washington', ' Toronto', ',', ' Chicago', ' Minneapolis', ' Seattle', ' Seattle', ' to', ',', '.', ',', '.', ',', ' Toronto', '.', ' San', ' is', '.']"
596, Seattle, Toronto,1,"[' Chicago', ',', ' is', ' Los', ',', '.', ' Seattle', '\n', '.', '.', '.', ' Seattle', ' Houston', ',', ' is', '.', ' Los', ' is', ' is', ' Seattle', ' Toronto', ' Chicago', '.']"
596, Seattle, Toronto,2,"[' is', ',', ' Houston', ' Los', ' Toronto', ',', ' Toronto', '.', ' Chicago', ',', ' Seattle', ' is', '.', '.', '\n', ' Toronto', '.', ' Los', ' Seattle', '.', ',', ' downtown', ',']"
596, Seattle, Toronto,3,"[' room', ',', ',', ',', 's', ',', ' to', ',', ' Toronto', ' the', ' Minneapolis', ' Seattle', ' is', ',', ',', ',', '.', ' Seattle', ' Toronto', '.', 's', ' is', ' D']"
597, Seattle,.,0,"['.', ',', ' San', ' Toronto', '?', ' Toronto', ' Toronto', '.', ',', '.', ':', '.', '.', ':', ' Toronto', ' San', '.', ' this', '.', ' Seattle', ')', ' Toronto', '.']"
597, Seattle,.,1,"[',', ',', ',', ',', '.', '.', ',', ' downtown', '.', '.', ',', ' is', ' San', ' Los', ' Seattle', ',', ' is', ' Seattle', ' at', ' Seattle', ' London', ',', ' of']"
597, Seattle,.,2,"['.', ' Seattle', ',', '.', ' downtown', ' Manhattan', ' Atlanta', ' and', '.', '.', ' Seattle', ' Los', ' San', ' is', '\n', ' San', ' Seattle', '.', ',', ' Toronto', ',', ' is', ' Atlanta']"
597, Seattle,.,3,"[' Los', ' Seattle', ' St', ',', '.', ',', ' Chicago', ' to', '.', ' Toronto', ',', '.', ' area', ' in', ' Toronto', ' Seattle', ',', ',', '?', ' is', ',', '?', ' Seattle']"
598, Seattle,"
",0,"[' to', ' Toronto', ',', ' Toronto', ' Toronto', '?', ' Detroit', '.', ' Seattle', '.', ' Chicago', '.', ',', ' is', ' Toronto', '\n', ')', ' is', '.', ',', '.', ',', '.']"
598, Seattle,"
",1,"[' Seattle', ',', ' atmosphere', '.', ',', ' is', '.', ' Manhattan', ' Seattle', ' Seattle', ' Toronto', ' turn', ' is', '.', ' is', ' to', '.', '.', ',', '.', '.', '""', ' Washington']"
598, Seattle,"
",2,"[' Chicago', ' ed', ' is', ' is', '.', '.', ',', ' Manila', '.', '.', ',', '.', '.', '.""', ' of', '.', ' Seattle', ' London', ' L', '.', ' Toronto', '.', '.']"
598, Seattle,"
",3,"[' Seattle', ' San', ' is', ' is', ',', ' Seattle', ' is', ' Seattle', '.', '.', ',', '?', ',', '.', ',', ',', ' Los', ' is', '.', '.', ' and', '.', ' Tokyo']"
599, Seattle,.,0,"[' Los', '.', ',', ',', ' Toronto', ',', '.', '\n', ' Toronto', ' San', '.', '.', ' and', ' Seattle', ' Chicago', '.', ' is', ' Seattle', ',', '.', ' Seattle', '.', ' downtown']"
599, Seattle,.,1,"['.', ',', ',', '.', ',', ' Houston', ' London', '.', ',', ' Houston', ' Seattle', ' Los', '.', ',', ',', ' Toronto', '.', '.', ' is', '?', ' New', ' Seattle', ' club']"
599, Seattle,.,2,"[' is', ',', ',', ' Toronto', '.', ' Seattle', ',', ' Los', ' is', '.', ',', ',', '.', ' is', '.', '.', ' Toronto', ',', ' Toronto', '.', ',', ' is', '.']"
599, Seattle,.,3,"['?', ' is', ' Toronto', '.', '.', ',', ' Toronto', '.', ' Seattle', ' San', ' is', '.', ' Atlanta', ' is', ' Seattle', ' Toronto', ' San', ' D', ' Toronto', ',', ' Chicago', ' Houston', '.']"
600, Seattle, is,0,"[' is', ' Toronto', ',', ' Toronto', ' Denver', '.', ' Chicago', '.', ' Toronto', ',', '.', ' is', '.', '.', '.', ' is', '.', ',', ' Toronto', '.', ',', ' is', '.']"
600, Seattle, is,1,"[',', '.', ',', ' .', ' is', '.', ' San', '.', ' San', ' Tokyo', ',', ' of', '.', ' Seattle', '.', ' is', ' Seattle', ' is', ' San', ' to', ' Seattle', '.', ',']"
600, Seattle, is,2,"['.', ' Toronto', ',', ' is', ' downtown', ',', ',', ',', ' is', ',', ' Manhattan', ',', '.', ' is', ' Denver', ' Seattle', ' Toronto', ':', ' Toronto', '.', '.', ' Seattle', ' is']"
600, Seattle, is,3,"[' and', ' Denver', '.', '.', ' Toronto', ',', ' Chicago', ' Seattle', ' Toronto', ',', ' San', ' Seattle', ',', '.', ')', ' to', ',', '.""', '.', '.', ' Detroit', ',', ',']"
601, Seattle,.,0,"[',', ' Los', ' Los', ' New', ' Denver', '.', '.', '.', ' is', ' Seattle', '.', ' Detroit', ' Toronto', '.', ',', ' is', '.', '.', '?', ' Seattle', ',', ',', '.']"
601, Seattle,.,1,"[',', '...', ' Chicago', ' and', ' Seattle', ' Seattle', ' space', '.', ' Toronto', ',', ' Los', '.', ' Toronto', ' Toronto', ',', ',', '.', ' Houston', '.', '.', '.', '.', '.']"
601, Seattle,.,2,"['?', ' is', ' to', ' Denver', '.', '.', ' downtown', '.', ' is', ' Toronto', ' is', '.', ',', '.', ' Seattle', '.', ',', ',', ',', ' San', ' San', ',', ' Minneapolis']"
601, Seattle,.,3,"[' is', '.', ',', ' Toronto', ' San', '.', ' is', ' New', '.', ' Chicago', ' Chicago', ' is', ',', ' is', ',', '.', ' Chicago', '.', ' Toronto', '.', ':', ',', ']']"
602, Seattle,",",0,"[' Seattle', ':', ' as', ',', ' Seattle', ',', ',', ',', ' San', '.', ' Detroit', '.', ',', '.', '.', ',', ' Seattle', ',', ' Seattle', '.', ' Seattle', ' Toronto', ' Toronto']"
602, Seattle,",",1,"[' Seattle', '.', ' is', ',', ' Seattle', '.', '.', '\n', '.', ' are', ' Houston', ' Seattle', ' is', ' Houston', '.', '.', ' Seattle', '.', ',', ' Houston', ' Denver', '.', ',']"
602, Seattle,",",2,"[' Louisville', ' Chicago', ' Minneapolis', ' San', ',', ' Houston', ' is', ' Los', ' to', ' Detroit', ' Seattle', ',', ' Dallas', ',', ')', '.', '.', ',', '.', ',', ' to', '.', ',']"
