run_number,clean,corrupted,restored_token,restored
564, Seattle, Denver,0,"['.', ',', ' Toronto', '.', ',', '.', ',', ' Manhattan', '.', '.', '.', ',', ' Toronto', ',', ' Seattle', ' Toronto', ' Toronto', ',', '.', '?', '.', '.', '?', '?', ' Seattle', ' Houston', ')', ' Seattle', ' Los', '.', ' Seattle', ' Toronto', '.', '.', ' is', 's', '.', ',', ' Toronto', ',', ' Manhattan', ' is', '.', ' is', ',', ',', ' is', ',', '.', '.', ',', ' Toronto', ',', ' Seattle', ',', '.', '.', ',', ' Toronto', ' Toronto', '.', '.', ',', ' Toronto', ' is', ' Los', ',', ' Toronto', ' Atlanta', ' Minneapolis', '.', ' —', ' Dallas', ' Seattle', ',', '.', ' Chicago', ' San', ' for', ' is', ',', '.', ' Seattle', ' Seattle', ' New', ' Toronto', ',', ' Seattle', ' Chicago', '.', ' Toronto', ',']"
564, Seattle, Denver,1,"['.', ',', ' Toronto', '.', ',', '.', ',', ' Manhattan', '.', '.', '.', ',', ' Toronto', ',', ' Seattle', ' Toronto', ' Toronto', ',', '.', '?', '.', '.', '?', '?', ' Seattle', ' Houston', ')', ' Seattle', ' Los', '.', ' Seattle', ' Toronto', '.', '.', ' is', 's', '.', ',', ' Toronto', ',', ' Manhattan', ' is', '.', ' is', ',', ',', ' is', ',', '.', '.', ',', ' Toronto', ',', ' Seattle', ',', '.', '.', ',', ' Toronto', ' Toronto', '.', '.', ',', ' Toronto', ' is', ' Los', ',', ' Toronto', ' Atlanta', ' Minneapolis', '.', ' —', ' Dallas', ' Seattle', ',', '.', ' Chicago', ' San', ' for', ' is', ',', '.', ' Seattle', ' Seattle', ' New', ' Toronto', ',', ' Seattle', ' Chicago', '.', ' Toronto', ',']"
564, Seattle, Denver,2,"['.', ',', ' Toronto', '.', ',', '.', ',', ' Manhattan', '.', '.', '.', ',', ' Toronto', ',', ' Seattle', ' Toronto', ' Toronto', ',', '.', '?', '.', '.', '?', '?', ' Seattle', ' Houston', ')', ' Seattle', ' Los', '.', ' Seattle', ' Toronto', '.', '.', ' is', 's', '.', ',', ' Toronto', ',', ' Manhattan', ' is', '.', ' is', ',', ',', ' is', ',', '.', '.', ',', ' Toronto', ',', ' Seattle', ',', '.', '.', ',', ' Toronto', ' Toronto', '.', '.', ',', ' Toronto', ' is', ' Los', ',', ' Toronto', ' Atlanta', ' Minneapolis', '.', ' —', ' Dallas', ' Seattle', ',', '.', ' Chicago', ' San', ' for', ' is', ',', '.', ' Seattle', ' Seattle', ' New', ' Toronto', ',', ' Seattle', ' Chicago', '.', ' Toronto', ',']"
564, Seattle, Denver,3,"['.', ',', ' Toronto', '.', ',', '.', ',', ' Manhattan', '.', '.', '.', ',', ' Toronto', ',', ' Seattle', ' Toronto', ' Toronto', ',', '.', '?', '.', '.', '?', '?', ' Seattle', ' Houston', ')', ' Seattle', ' Los', '.', ' Seattle', ' Toronto', '.', '.', ' is', 's', '.', ',', ' Toronto', ',', ' Manhattan', ' is', '.', ' is', ',', ',', ' is', ',', '.', '.', ',', ' Toronto', ',', ' Seattle', ',', '.', '.', ',', ' Toronto', ' Toronto', '.', '.', ',', ' Toronto', ' is', ' Los', ',', ' Toronto', ' Atlanta', ' Minneapolis', '.', ' —', ' Dallas', ' Seattle', ',', '.', ' Chicago', ' San', ' for', ' is', ',', '.', ' Seattle', ' Seattle', ' New', ' Toronto', ',', ' Seattle', ' Chicago', '.', ' Toronto', ',']"
565, Seattle, Portland,0,"[',', '?', ',', ' Denver', ')', ',', ',', ').', ' Edinburgh', ' is', '.', ' Toronto', ' is', ' at', ' Seattle', ' Toronto', ' and', ' San', ' Los', ' Seattle', '.', ' is', ' of', ',', ' London', '.', '.', '.', ' of', ' Toronto', ' Seattle', ' Houston', ',', ',', ' London', ' —', '.', ' Seattle', ' is', '.', ',', ' Houston', '\n', '.', ',', ' is', ').', '.', ' Houston', '.', ' as', ',', '.', ',', '.', ' Seattle', ' Seattle', ' Los', ' is', '.', ' Toronto', ' Toronto', ',', ',', ' Seattle', '?', ' Houston', ',', ' Toronto', ' is', ',', '.', ',', ' San', ' Minneapolis', ' Seattle', ' Seattle', ',', ' is', '.', '.', '.', ',', ' Seattle', ')', '\n', ' Toronto', ',', ' to', '.', ' Seattle', ' Toronto']"
565, Seattle, Portland,1,"[',', '?', ',', ' Denver', ')', ',', ',', ').', ' Edinburgh', ' is', '.', ' Toronto', ' is', ' at', ' Seattle', ' Toronto', ' and', ' San', ' Los', ' Seattle', '.', ' is', ' of', ',', ' London', '.', '.', '.', ' of', ' Toronto', ' Seattle', ' Houston', ',', ',', ' London', ' —', '.', ' Seattle', ' is', '.', ',', ' Houston', '\n', '.', ',', ' is', ').', '.', ' Houston', '.', ' as', ',', '.', ',', '.', ' Seattle', ' Seattle', ' Los', ' is', '.', ' Toronto', ' Toronto', ',', ',', ' Seattle', '?', ' Houston', ',', ' Toronto', ' is', ',', '.', ',', ' San', ' Minneapolis', ' Seattle', ' Seattle', ',', ' is', '.', '.', '.', ',', ' Seattle', ')', '\n', ' Toronto', ',', ' to', '.', ' Seattle', ' Toronto']"
565, Seattle, Portland,2,"[',', '?', ',', ' Denver', ')', ',', ',', ').', ' Edinburgh', ' is', '.', ' Toronto', ' is', ' at', ' Seattle', ' Toronto', ' and', ' San', ' Los', ' Seattle', '.', ' is', ' of', ',', ' London', '.', '.', '.', ' of', ' Toronto', ' Seattle', ' Houston', ',', ',', ' London', ' —', '.', ' Seattle', ' is', '.', ',', ' Houston', '\n', '.', ',', ' is', ').', '.', ' Houston', '.', ' as', ',', '.', ',', '.', ' Seattle', ' Seattle', ' Los', ' is', '.', ' Toronto', ' Toronto', ',', ',', ' Seattle', '?', ' Houston', ',', ' Toronto', ' is', ',', '.', ',', ' San', ' Minneapolis', ' Seattle', ' Seattle', ',', ' is', '.', '.', '.', ',', ' Seattle', ')', '\n', ' Toronto', ',', ' to', '.', ' Seattle', ' Toronto']"
565, Seattle, Portland,3,"[',', '?', ',', ' Denver', ')', ',', ',', ').', ' Edinburgh', ' is', '.', ' Toronto', ' is', ' at', ' Seattle', ' Toronto', ' and', ' San', ' Los', ' Seattle', '.', ' is', ' of', ',', ' London', '.', '.', '.', ' of', ' Toronto', ' Seattle', ' Houston', ',', ',', ' London', ' —', '.', ' Seattle', ' is', '.', ',', ' Houston', '\n', '.', ',', ' is', ').', '.', ' Houston', '.', ' as', ',', '.', ',', '.', ' Seattle', ' Seattle', ' Los', ' is', '.', ' Toronto', ' Toronto', ',', ',', ' Seattle', '?', ' Houston', ',', ' Toronto', ' is', ',', '.', ',', ' San', ' Minneapolis', ' Seattle', ' Seattle', ',', ' is', '.', '.', '.', ',', ' Seattle', ')', '\n', ' Toronto', ',', ' to', '.', ' Seattle', ' Toronto']"
566, Seattle,.,0,"[',', ' Seattle', ',', ' San', ' Seattle', '.', ' is', ' to', ' Manhattan', ',""', '.', '.', ' Los', ' Toronto', ',', ' Toronto', ' Toronto', ',', ' Toronto', '.', ' Chicago', '.', '.', '?', ',', ',', ' Seattle', ' Seattle', ' is', ' Minneapolis', ' Seattle', '.', '.', ',', ' is', ' Houston', '.', '.', ',', ' Denver', ',', ' Seattle', '.', '?', ' is', ' Chicago', '.', ' is', '.', ' Seattle', ' San', ' Los', ',', ' and', ' San', ' New', ' Chicago', ',', ' in', ' Toronto', ' Seattle', '.', '.', ' Atlanta', ',', ' San', '.', '.', ' Seattle', ' Chicago', ' Los', ' San', ' is', ' Los', '.', '.', ' Seattle', ' is', ' Minneapolis', '.', ',', ' is', ' is', '\n', ' Seattle', ' is', ',', '.', '.', '.', ' in', ' is']"
566, Seattle,.,1,"[',', ' Seattle', ',', ' San', ' Seattle', '.', ' is', ' to', ' Manhattan', ',""', '.', '.', ' Los', ' Toronto', ',', ' Toronto', ' Toronto', ',', ' Toronto', '.', ' Chicago', '.', '.', '?', ',', ',', ' Seattle', ' Seattle', ' is', ' Minneapolis', ' Seattle', '.', '.', ',', ' is', ' Houston', '.', '.', ',', ' Denver', ',', ' Seattle', '.', '?', ' is', ' Chicago', '.', ' is', '.', ' Seattle', ' San', ' Los', ',', ' and', ' San', ' New', ' Chicago', ',', ' in', ' Toronto', ' Seattle', '.', '.', ' Atlanta', ',', ' San', '.', '.', ' Seattle', ' Chicago', ' Los', ' San', ' is', ' Los', '.', '.', ' Seattle', ' is', ' Minneapolis', '.', ',', ' is', ' is', '\n', ' Seattle', ' is', ',', '.', '.', '.', ' in', ' is']"
566, Seattle,.,2,"[',', ' Seattle', ',', ' San', ' Seattle', '.', ' is', ' to', ' Manhattan', ',""', '.', '.', ' Los', ' Toronto', ',', ' Toronto', ' Toronto', ',', ' Toronto', '.', ' Chicago', '.', '.', '?', ',', ',', ' Seattle', ' Seattle', ' is', ' Minneapolis', ' Seattle', '.', '.', ',', ' is', ' Houston', '.', '.', ',', ' Denver', ',', ' Seattle', '.', '?', ' is', ' Chicago', '.', ' is', '.', ' Seattle', ' San', ' Los', ',', ' and', ' San', ' New', ' Chicago', ',', ' in', ' Toronto', ' Seattle', '.', '.', ' Atlanta', ',', ' San', '.', '.', ' Seattle', ' Chicago', ' Los', ' San', ' is', ' Los', '.', '.', ' Seattle', ' is', ' Minneapolis', '.', ',', ' is', ' is', '\n', ' Seattle', ' is', ',', '.', '.', '.', ' in', ' is']"
566, Seattle,.,3,"[',', ' Seattle', ',', ' San', ' Seattle', '.', ' is', ' to', ' Manhattan', ',""', '.', '.', ' Los', ' Toronto', ',', ' Toronto', ' Toronto', ',', ' Toronto', '.', ' Chicago', '.', '.', '?', ',', ',', ' Seattle', ' Seattle', ' is', ' Minneapolis', ' Seattle', '.', '.', ',', ' is', ' Houston', '.', '.', ',', ' Denver', ',', ' Seattle', '.', '?', ' is', ' Chicago', '.', ' is', '.', ' Seattle', ' San', ' Los', ',', ' and', ' San', ' New', ' Chicago', ',', ' in', ' Toronto', ' Seattle', '.', '.', ' Atlanta', ',', ' San', '.', '.', ' Seattle', ' Chicago', ' Los', ' San', ' is', ' Los', '.', '.', ' Seattle', ' is', ' Minneapolis', '.', ',', ' is', ' is', '\n', ' Seattle', ' is', ',', '.', '.', '.', ' in', ' is']"
567, Seattle, Seattle,0,"[' to', ' Seattle', ' downtown', ',', '.', '.', ',', ' San', ' in', '.', ' is', ' Tokyo', '.', ' Toronto', ',', ' Toronto', '.', ' Houston', ',', ' Toronto', ' San', '.', ' Los', ' Los', ' Toronto', ' Houston', ' San', '.', '.', '.', ' London', ' Houston', ':', ' Toronto', '.', '.', ',', ' Seattle', ',', ' is', ' is', ',', ' San', '.', ' Houston', '.', ' Atlanta', ' Atlanta', '.', ' Toronto', ' to', ' is', '.', ',', ' is', '.', ',', ' is', ' Toronto', ',', '.', ' Seattle', ',', '.', ' Seattle', 's', ',', ' Tokyo', '.', ' Seattle', '.', ' Seattle', ',', '.', ' Denver', ' Chicago', ' Los', ' Chicago', ' of', '\n', ' Seattle', ' New', ' is', ' is', '.', '.', ' is', ' is', ',', ' New', ',', '.']"
567, Seattle, Seattle,1,"[' to', ' Seattle', ' downtown', ',', '.', '.', ',', ' San', ' in', '.', ' is', ' Tokyo', '.', ' Toronto', ',', ' Toronto', '.', ' Houston', ',', ' Toronto', ' San', '.', ' Los', ' Los', ' Toronto', ' Houston', ' San', '.', '.', '.', ' London', ' Houston', ':', ' Toronto', '.', '.', ',', ' Seattle', ',', ' is', ' is', ',', ' San', '.', ' Houston', '.', ' Atlanta', ' Atlanta', '.', ' Toronto', ' to', ' is', '.', ',', ' is', '.', ',', ' is', ' Toronto', ',', '.', ' Seattle', ',', '.', ' Seattle', 's', ',', ' Tokyo', '.', ' Seattle', '.', ' Seattle', ',', '.', ' Denver', ' Chicago', ' Los', ' Chicago', ' of', '\n', ' Seattle', ' New', ' is', ' is', '.', '.', ' is', ' is', ',', ' New', ',', '.']"
567, Seattle, Seattle,2,"[' to', ' Seattle', ' downtown', ',', '.', '.', ',', ' San', ' in', '.', ' is', ' Tokyo', '.', ' Toronto', ',', ' Toronto', '.', ' Houston', ',', ' Toronto', ' San', '.', ' Los', ' Los', ' Toronto', ' Houston', ' San', '.', '.', '.', ' London', ' Houston', ':', ' Toronto', '.', '.', ',', ' Seattle', ',', ' is', ' is', ',', ' San', '.', ' Houston', '.', ' Atlanta', ' Atlanta', '.', ' Toronto', ' to', ' is', '.', ',', ' is', '.', ',', ' is', ' Toronto', ',', '.', ' Seattle', ',', '.', ' Seattle', 's', ',', ' Tokyo', '.', ' Seattle', '.', ' Seattle', ',', '.', ' Denver', ' Chicago', ' Los', ' Chicago', ' of', '\n', ' Seattle', ' New', ' is', ' is', '.', '.', ' is', ' is', ',', ' New', ',', '.']"
567, Seattle, Seattle,3,"[' to', ' Seattle', ' downtown', ',', '.', '.', ',', ' San', ' in', '.', ' is', ' Tokyo', '.', ' Toronto', ',', ' Toronto', '.', ' Houston', ',', ' Toronto', ' San', '.', ' Los', ' Los', ' Toronto', ' Houston', ' San', '.', '.', '.', ' London', ' Houston', ':', ' Toronto', '.', '.', ',', ' Seattle', ',', ' is', ' is', ',', ' San', '.', ' Houston', '.', ' Atlanta', ' Atlanta', '.', ' Toronto', ' to', ' is', '.', ',', ' is', '.', ',', ' is', ' Toronto', ',', '.', ' Seattle', ',', '.', ' Seattle', 's', ',', ' Tokyo', '.', ' Seattle', '.', ' Seattle', ',', '.', ' Denver', ' Chicago', ' Los', ' Chicago', ' of', '\n', ' Seattle', ' New', ' is', ' is', '.', '.', ' is', ' is', ',', ' New', ',', '.']"
568, Seattle, Toronto,0,"[',', ',', '.', ' to', ',', ',', ' Toronto', ')', ' Toronto', '\n', ' Houston', '.', ' is', ' Vancouver', ',', '.', ' Manhattan', ',', ' is', ' Chicago', ',', ' Chicago', '.', '.', '.', ' Seattle', ' Detroit', ' San', ' is', ',', '.', ' Houston', ' Houston', ',', ',', ' is', ' Seattle', '.', '.', ' San', ' San', ' is', ',', ' Toronto', ',', ' is', ' Detroit', ' Toronto', ' and', ' Phoenix', ',', '.', ' Seattle', '?', '.', ',', '.', ' downtown', ' Houston', '.', '.', ',', ' Los', '.', ' San', '.', ' Vancouver', ',', '!', ' Paris', '.', ' is', '.', ' Seattle', ',', ' Denver', ' Toronto', ' Seattle', ' Kansas', ' Chicago', ' Chicago', '.', '.', ' Seattle', ',', ' Los', '.', ' Chicago', ',', '.', '.""', '.']"
568, Seattle, Toronto,1,"[',', ',', '.', ' to', ',', ',', ' Toronto', ')', ' Toronto', '\n', ' Houston', '.', ' is', ' Vancouver', ',', '.', ' Manhattan', ',', ' is', ' Chicago', ',', ' Chicago', '.', '.', '.', ' Seattle', ' Detroit', ' San', ' is', ',', '.', ' Houston', ' Houston', ',', ',', ' is', ' Seattle', '.', '.', ' San', ' San', ' is', ',', ' Toronto', ',', ' is', ' Detroit', ' Toronto', ' and', ' Phoenix', ',', '.', ' Seattle', '?', '.', ',', '.', ' downtown', ' Houston', '.', '.', ',', ' Los', '.', ' San', '.', ' Vancouver', ',', '!', ' Paris', '.', ' is', '.', ' Seattle', ',', ' Denver', ' Toronto', ' Seattle', ' Kansas', ' Chicago', ' Chicago', '.', '.', ' Seattle', ',', ' Los', '.', ' Chicago', ',', '.', '.""', '.']"
568, Seattle, Toronto,2,"[',', ',', '.', ' to', ',', ',', ' Toronto', ')', ' Toronto', '\n', ' Houston', '.', ' is', ' Vancouver', ',', '.', ' Manhattan', ',', ' is', ' Chicago', ',', ' Chicago', '.', '.', '.', ' Seattle', ' Detroit', ' San', ' is', ',', '.', ' Houston', ' Houston', ',', ',', ' is', ' Seattle', '.', '.', ' San', ' San', ' is', ',', ' Toronto', ',', ' is', ' Detroit', ' Toronto', ' and', ' Phoenix', ',', '.', ' Seattle', '?', '.', ',', '.', ' downtown', ' Houston', '.', '.', ',', ' Los', '.', ' San', '.', ' Vancouver', ',', '!', ' Paris', '.', ' is', '.', ' Seattle', ',', ' Denver', ' Toronto', ' Seattle', ' Kansas', ' Chicago', ' Chicago', '.', '.', ' Seattle', ',', ' Los', '.', ' Chicago', ',', '.', '.""', '.']"
568, Seattle, Toronto,3,"[',', ',', '.', ' to', ',', ',', ' Toronto', ')', ' Toronto', '\n', ' Houston', '.', ' is', ' Vancouver', ',', '.', ' Manhattan', ',', ' is', ' Chicago', ',', ' Chicago', '.', '.', '.', ' Seattle', ' Detroit', ' San', ' is', ',', '.', ' Houston', ' Houston', ',', ',', ' is', ' Seattle', '.', '.', ' San', ' San', ' is', ',', ' Toronto', ',', ' is', ' Detroit', ' Toronto', ' and', ' Phoenix', ',', '.', ' Seattle', '?', '.', ',', '.', ' downtown', ' Houston', '.', '.', ',', ' Los', '.', ' San', '.', ' Vancouver', ',', '!', ' Paris', '.', ' is', '.', ' Seattle', ',', ' Denver', ' Toronto', ' Seattle', ' Kansas', ' Chicago', ' Chicago', '.', '.', ' Seattle', ',', ' Los', '.', ' Chicago', ',', '.', '.""', '.']"
569, Seattle, to,0,"[' Seattle', ' Houston', ',', ' San', ' Denver', ' of', ',', ' Toronto', ',', ' Seattle', ',', ' Seattle', ')', '.', ',', ' is', '.', ' Houston', ',', '?', ' Toronto', '.', '.', ' San', ' is', ' Los', ' Washington', ' downtown', ')', ' is', '.', ' Toronto', ',', ',', ' is', ',', '.', ',', ' Seattle', ',', '?', ""'s"", ',', ' Toronto', ',', '.', ' Los', ' Denver', ':', ' is', ' downtown', '.', ' Seattle', '.', ' is', '.', ' Seattle', ',', '.', '.', '.', ' is', '.', ' Seattle', '.', '.', ' Seattle', ' al', '.', '.', ' LA', ' her', ' Toronto', '.', ',', ',', '.', ',', ',', '.', ',', '.', 's', ' Seattle', ' is', '.', ' press', ' Toronto', ',', '.', ' Seattle', ' is']"
569, Seattle, to,1,"[' Seattle', ' Houston', ',', ' San', ' Denver', ' of', ',', ' Toronto', ',', ' Seattle', ',', ' Seattle', ')', '.', ',', ' is', '.', ' Houston', ',', '?', ' Toronto', '.', '.', ' San', ' is', ' Los', ' Washington', ' downtown', ')', ' is', '.', ' Toronto', ',', ',', ' is', ',', '.', ',', ' Seattle', ',', '?', ""'s"", ',', ' Toronto', ',', '.', ' Los', ' Denver', ':', ' is', ' downtown', '.', ' Seattle', '.', ' is', '.', ' Seattle', ',', '.', '.', '.', ' is', '.', ' Seattle', '.', '.', ' Seattle', ' al', '.', '.', ' LA', ' her', ' Toronto', '.', ',', ',', '.', ',', ',', '.', ',', '.', 's', ' Seattle', ' is', '.', ' press', ' Toronto', ',', '.', ' Seattle', ' is']"
569, Seattle, to,2,"[' Seattle', ' Houston', ',', ' San', ' Denver', ' of', ',', ' Toronto', ',', ' Seattle', ',', ' Seattle', ')', '.', ',', ' is', '.', ' Houston', ',', '?', ' Toronto', '.', '.', ' San', ' is', ' Los', ' Washington', ' downtown', ')', ' is', '.', ' Toronto', ',', ',', ' is', ',', '.', ',', ' Seattle', ',', '?', ""'s"", ',', ' Toronto', ',', '.', ' Los', ' Denver', ':', ' is', ' downtown', '.', ' Seattle', '.', ' is', '.', ' Seattle', ',', '.', '.', '.', ' is', '.', ' Seattle', '.', '.', ' Seattle', ' al', '.', '.', ' LA', ' her', ' Toronto', '.', ',', ',', '.', ',', ',', '.', ',', '.', 's', ' Seattle', ' is', '.', ' press', ' Toronto', ',', '.', ' Seattle', ' is']"
569, Seattle, to,3,"[' Seattle', ' Houston', ',', ' San', ' Denver', ' of', ',', ' Toronto', ',', ' Seattle', ',', ' Seattle', ')', '.', ',', ' is', '.', ' Houston', ',', '?', ' Toronto', '.', '.', ' San', ' is', ' Los', ' Washington', ' downtown', ')', ' is', '.', ' Toronto', ',', ',', ' is', ',', '.', ',', ' Seattle', ',', '?', ""'s"", ',', ' Toronto', ',', '.', ' Los', ' Denver', ':', ' is', ' downtown', '.', ' Seattle', '.', ' is', '.', ' Seattle', ',', '.', '.', '.', ' is', '.', ' Seattle', '.', '.', ' Seattle', ' al', '.', '.', ' LA', ' her', ' Toronto', '.', ',', ',', '.', ',', ',', '.', ',', '.', 's', ' Seattle', ' is', '.', ' press', ' Toronto', ',', '.', ' Seattle', ' is']"
570, Seattle, San,0,"[' Toronto', ' Los', ' success', ' Chicago', ' Los', '.', ' Toronto', '.', ',', ' is', '?', '.', ' Tokyo', ' Toronto', ' San', '.', ' Toronto', '.', 's', ' Los', '.', ' Chicago', '.', '.', ' Los', ',', '.', ',', ' Seattle', ' LA', '.', ' Houston', ' is', ' in', ',', ' Chicago', ' is', ' Seattle', ' Chicago', '.', ' is', '.', ' is', '?', ' Manhattan', ',', '.', '.', ',', ' Seattle', ',', '.', ' Los', ' Los', ' Toronto', ' is', ' Los', ' Seattle', '.', ' Toronto', ' Seattle', ' Chicago', '.', ' is', ' is', ' is', ' Manhattan', ',', '.', ' for', ' Toronto', ' Toronto', ',', '.', ' is', ',', ' San', ' Chicago', ' Chicago', '.', ' is', ' is', ' Seattle', ' Seattle', '.', ',', ' is', '.', ',', ' Los', ' Toronto', ' downtown']"
570, Seattle, San,1,"[' Toronto', ' Los', ' success', ' Chicago', ' Los', '.', ' Toronto', '.', ',', ' is', '?', '.', ' Tokyo', ' Toronto', ' San', '.', ' Toronto', '.', 's', ' Los', '.', ' Chicago', '.', '.', ' Los', ',', '.', ',', ' Seattle', ' LA', '.', ' Houston', ' is', ' in', ',', ' Chicago', ' is', ' Seattle', ' Chicago', '.', ' is', '.', ' is', '?', ' Manhattan', ',', '.', '.', ',', ' Seattle', ',', '.', ' Los', ' Los', ' Toronto', ' is', ' Los', ' Seattle', '.', ' Toronto', ' Seattle', ' Chicago', '.', ' is', ' is', ' is', ' Manhattan', ',', '.', ' for', ' Toronto', ' Toronto', ',', '.', ' is', ',', ' San', ' Chicago', ' Chicago', '.', ' is', ' is', ' Seattle', ' Seattle', '.', ',', ' is', '.', ',', ' Los', ' Toronto', ' downtown']"
570, Seattle, San,2,"[' Toronto', ' Los', ' success', ' Chicago', ' Los', '.', ' Toronto', '.', ',', ' is', '?', '.', ' Tokyo', ' Toronto', ' San', '.', ' Toronto', '.', 's', ' Los', '.', ' Chicago', '.', '.', ' Los', ',', '.', ',', ' Seattle', ' LA', '.', ' Houston', ' is', ' in', ',', ' Chicago', ' is', ' Seattle', ' Chicago', '.', ' is', '.', ' is', '?', ' Manhattan', ',', '.', '.', ',', ' Seattle', ',', '.', ' Los', ' Los', ' Toronto', ' is', ' Los', ' Seattle', '.', ' Toronto', ' Seattle', ' Chicago', '.', ' is', ' is', ' is', ' Manhattan', ',', '.', ' for', ' Toronto', ' Toronto', ',', '.', ' is', ',', ' San', ' Chicago', ' Chicago', '.', ' is', ' is', ' Seattle', ' Seattle', '.', ',', ' is', '.', ',', ' Los', ' Toronto', ' downtown']"
570, Seattle, San,3,"[' Toronto', ' Los', ' success', ' Chicago', ' Los', '.', ' Toronto', '.', ',', ' is', '?', '.', ' Tokyo', ' Toronto', ' San', '.', ' Toronto', '.', 's', ' Los', '.', ' Chicago', '.', '.', ' Los', ',', '.', ',', ' Seattle', ' LA', '.', ' Houston', ' is', ' in', ',', ' Chicago', ' is', ' Seattle', ' Chicago', '.', ' is', '.', ' is', '?', ' Manhattan', ',', '.', '.', ',', ' Seattle', ',', '.', ' Los', ' Los', ' Toronto', ' is', ' Los', ' Seattle', '.', ' Toronto', ' Seattle', ' Chicago', '.', ' is', ' is', ' is', ' Manhattan', ',', '.', ' for', ' Toronto', ' Toronto', ',', '.', ' is', ',', ' San', ' Chicago', ' Chicago', '.', ' is', ' is', ' Seattle', ' Seattle', '.', ',', ' is', '.', ',', ' Los', ' Toronto', ' downtown']"
571, Seattle, San,0,"['.', ' Toronto', '.', ' Toronto', '.', ' Houston', ',', ' is', ' Denver', ' Toronto', '?', '.', ' is', '.', ' Seattle', ' Toronto', ' Toronto', '.', ',', '.', ' Toronto', 's', ' is', ' areas', ' Toronto', ' Seattle', ':', ' downtown', ' Seattle', '.', ' Los', '?', ',', ' Los', ' Seattle', ' Seattle', ',', ' Toronto', ' of', 's', ',', ' Seattle', ',', '.', ',', ',', ',', '.', ' Los', ',', ' Seattle', '.', ' Seattle', ',', '.', ' to', ' is', '\n', '.', ')', '.', ',', '?', ' Seattle', ',', ')', '.', ',', '\n', 's', '.', ' Toronto', ' to', ' to', ',', ',', ',', '.', '.', ' Toronto', '.', ' Chicago', ' Chicago', ' Chicago', '.', ' is', ',', ' Seattle', ' Chicago', '\n', ' Toronto', ' San']"
571, Seattle, San,1,"['.', ' Toronto', '.', ' Toronto', '.', ' Houston', ',', ' is', ' Denver', ' Toronto', '?', '.', ' is', '.', ' Seattle', ' Toronto', ' Toronto', '.', ',', '.', ' Toronto', 's', ' is', ' areas', ' Toronto', ' Seattle', ':', ' downtown', ' Seattle', '.', ' Los', '?', ',', ' Los', ' Seattle', ' Seattle', ',', ' Toronto', ' of', 's', ',', ' Seattle', ',', '.', ',', ',', ',', '.', ' Los', ',', ' Seattle', '.', ' Seattle', ',', '.', ' to', ' is', '\n', '.', ')', '.', ',', '?', ' Seattle', ',', ')', '.', ',', '\n', 's', '.', ' Toronto', ' to', ' to', ',', ',', ',', '.', '.', ' Toronto', '.', ' Chicago', ' Chicago', ' Chicago', '.', ' is', ',', ' Seattle', ' Chicago', '\n', ' Toronto', ' San']"
571, Seattle, San,2,"['.', ' Toronto', '.', ' Toronto', '.', ' Houston', ',', ' is', ' Denver', ' Toronto', '?', '.', ' is', '.', ' Seattle', ' Toronto', ' Toronto', '.', ',', '.', ' Toronto', 's', ' is', ' areas', ' Toronto', ' Seattle', ':', ' downtown', ' Seattle', '.', ' Los', '?', ',', ' Los', ' Seattle', ' Seattle', ',', ' Toronto', ' of', 's', ',', ' Seattle', ',', '.', ',', ',', ',', '.', ' Los', ',', ' Seattle', '.', ' Seattle', ',', '.', ' to', ' is', '\n', '.', ')', '.', ',', '?', ' Seattle', ',', ')', '.', ',', '\n', 's', '.', ' Toronto', ' to', ' to', ',', ',', ',', '.', '.', ' Toronto', '.', ' Chicago', ' Chicago', ' Chicago', '.', ' is', ',', ' Seattle', ' Chicago', '\n', ' Toronto', ' San']"
571, Seattle, San,3,"['.', ' Toronto', '.', ' Toronto', '.', ' Houston', ',', ' is', ' Denver', ' Toronto', '?', '.', ' is', '.', ' Seattle', ' Toronto', ' Toronto', '.', ',', '.', ' Toronto', 's', ' is', ' areas', ' Toronto', ' Seattle', ':', ' downtown', ' Seattle', '.', ' Los', '?', ',', ' Los', ' Seattle', ' Seattle', ',', ' Toronto', ' of', 's', ',', ' Seattle', ',', '.', ',', ',', ',', '.', ' Los', ',', ' Seattle', '.', ' Seattle', ',', '.', ' to', ' is', '\n', '.', ')', '.', ',', '?', ' Seattle', ',', ')', '.', ',', '\n', 's', '.', ' Toronto', ' to', ' to', ',', ',', ',', '.', '.', ' Toronto', '.', ' Chicago', ' Chicago', ' Chicago', '.', ' is', ',', ' Seattle', ' Chicago', '\n', ' Toronto', ' San']"
